game_date,player_name,goal_min,penalty,own_goal
2003-08-09,Gary Jones,23.0,0.0,0
2003-08-09,Shane Nicholson,39.0,1.0,0
2003-08-09,Simon Haworth,76.0,0.0,0
2003-08-09,Shane Nicholson,81.0,1.0,0
2003-08-12,Eugene Dadi,89.0,0.0,0
2003-08-23,Gary Jones,69.0,0.0,0
2003-08-25,Eugene Dadi,45.0,0.0,0
2003-08-30,Gary Jones,14.0,0.0,0
2003-09-20,Simon Haworth,7.0,0.0,0
2003-09-20,Simon Haworth,56.0,0.0,0
2003-09-27,Simon Haworth,19.0,0.0,0
2003-09-30,Eugene Dadi,41.0,0.0,0
2003-09-30,Danny Senda,82.0,0.0,1
2003-10-06,Chris Dagnall,54.0,0.0,0
2003-10-14,Shane Nicholson,78.0,0.0,0
2003-10-14,Iain Hume,80.0,0.0,0
2003-10-18,Iain Hume,70.0,0.0,0
2003-10-18,Gareth Roberts,79.0,0.0,0
2003-10-21,Gary Jones,90.0,0.0,0
2003-10-25,Simon Haworth,5.0,0.0,0
2003-11-01,Graham Allen,32.0,0.0,0
2003-11-08,Eugene Dadi,4.0,0.0,0
2003-11-08,Iain Hume,80.0,0.0,0
2003-11-08,Micky Mellon,87.0,1.0,0
2003-11-22,Iain Hume,68.0,0.0,0
2003-11-29,Gary Jones,71.0,0.0,0
2003-12-06,Gary Jones,26.0,0.0,0
2003-12-13,Eugene Dadi,1.0,0.0,0
2003-12-13,Eugene Dadi,54.0,0.0,0
2003-12-20,Ryan Taylor,81.0,1.0,0
2003-12-26,Simon Haworth,82.0,0.0,0
2003-12-28,Gary Jones,76.0,0.0,0
2003-12-28,Ryan Taylor,85.0,1.0,0
2004-01-03,Simon Haworth,51.0,0.0,0
2004-01-10,Eugene Dadi,9.0,0.0,0
2004-01-10,Eugene Dadi,60.0,0.0,0
2004-01-13,Eugene Dadi,82.0,0.0,0
2004-01-13,Iain Hume,91.0,0.0,0
2004-01-24,Micky Mellon,81.0,0.0,0
2004-01-27,Ryan Taylor,5.0,1.0,0
2004-01-27,Jim Goodwin,65.0,0.0,1
2004-01-27,Ryan Taylor,87.0,1.0,0
2004-01-31,Eugene Dadi,27.0,0.0,0
2004-02-07,Iain Hume,74.0,0.0,0
2004-02-14,Ryan Taylor,24.0,1.0,0
2004-02-14,Iain Hume,59.0,0.0,0
2004-02-17,Eugene Dadi,19.0,0.0,0
2004-02-17,Iain Hume,23.0,0.0,0
2004-02-17,Eugene Dadi,52.0,0.0,0
2004-02-21,Eugene Dadi,87.0,0.0,0
2004-02-24,Danny Harrison,55.0,0.0,0
2004-03-13,Iain Hume,63.0,0.0,0
2004-03-13,Iain Hume,73.0,0.0,0
2004-03-16,Gary Jones,41.0,0.0,0
2004-03-24,Eugene Dadi,82.0,0.0,0
2004-03-27,Eugene Dadi,7.0,0.0,0
2004-03-27,Eugene Dadi,15.0,1.0,0
2004-03-27,Iain Hume,69.0,0.0,0
2004-03-27,Iain Hume,74.0,0.0,0
2004-04-03,Ian Sharps,78.0,0.0,0
2004-04-10,Gary Jones,30.0,0.0,0
2004-04-12,Eugene Dadi,11.0,0.0,0
2004-04-12,Eugene Dadi,45.0,0.0,0
2004-04-17,Gary Jones,42.0,0.0,0
2004-04-17,Danny Harrison,51.0,0.0,0
2004-04-17,Paul Hall,56.0,0.0,0
2004-04-17,Gary Jones,58.0,0.0,0
2004-04-17,David Beresford,81.0,0.0,0
2004-04-24,Iain Hume,62.0,0.0,0
2004-04-24,Ryan Taylor,88.0,0.0,0
2004-05-01,Paul Hall,24.0,0.0,0
2004-05-08,Iain Hume,57.0,0.0,0
2004-05-08,Eugene Dadi,61.0,0.0,0
2004-08-10,Ryan Taylor,27.0,1.0,0
2004-08-10,Chris Dagnall,68.0,0.0,0
2004-08-14,Eugene Dadi,42.0,0.0,0
2004-08-24,Calvin Zola,49.0,0.0,0
2004-08-24,Jason McAteer,80.0,0.0,0
2004-08-27,Calvin Zola,12.0,0.0,0
2004-08-27,Mike Jackson,18.0,0.0,0
2004-08-27,Ryan Taylor,30.0,1.0,0
2004-08-27,Iain Hume,64.0,0.0,0
2004-08-30,Mike Jackson,54.0,0.0,0
2004-09-14,Eugene Dadi,65.0,0.0,0
2004-09-14,Iain Hume,73.0,0.0,0
2004-09-18,Gareth Roberts,59.0,0.0,0
2004-09-25,Iain Hume,2.0,0.0,0
2004-09-25,Iain Hume,87.0,0.0,0
2004-10-02,Ryan Taylor,32.0,0.0,0
2004-10-16,Ryan Taylor,45.0,1.0,0
2004-10-16,Iain Hume,66.0,0.0,0
2004-10-16,David Beresford,82.0,0.0,0
2004-10-16,Iain Hume,87.0,0.0,0
2004-10-19,Theodore Whitmore,15.0,0.0,0
2004-10-19,Theodore Whitmore,61.0,0.0,0
2004-10-19,Chris Dagnall,65.0,0.0,0
2004-10-23,Chris Dagnall,29.0,0.0,0
2004-10-23,Calvin Zola,81.0,0.0,0
2004-10-30,Ian Sharps,53.0,0.0,0
2004-11-02,Calvin Zola,6.0,0.0,0
2004-11-02,Iain Hume,40.0,0.0,0
2004-11-06,Paul Hall,34.0,0.0,0
2004-11-06,Paul Hall,74.0,0.0,0
2004-11-13,Ryan Taylor,42.0,0.0,0
2004-11-20,Ian Goodison,38.0,0.0,0
2004-11-27,Paul Hall,53.0,0.0,0
2004-11-27,Theodore Whitmore,84.0,0.0,0
2004-11-30,Gareth Roberts,18.0,0.0,0
2004-12-07,Mike Jackson,73.0,0.0,0
2004-12-10,Iain Hume,45.0,0.0,0
2004-12-10,Paul Hall,89.0,0.0,0
2004-12-18,Eugene Dadi,55.0,0.0,0
2004-12-26,Iain Hume,73.0,0.0,0
2004-12-28,Jason McAteer,57.0,0.0,0
2004-12-28,Ryan Taylor,81.0,0.0,0
2005-01-01,Ryan Taylor,37.0,1.0,0
2005-01-01,Iain Hume,52.0,0.0,0
2005-01-03,Eugene Dadi,8.0,0.0,0
2005-01-03,Jason McAteer,66.0,0.0,0
2005-01-03,Gary Jones,77.0,0.0,0
2005-01-03,Paul Hall,90.0,0.0,0
2005-01-15,Chris Dagnall,21.0,0.0,0
2005-01-15,Iain Hume,42.0,0.0,0
2005-01-15,Gareth Roberts,49.0,0.0,0
2005-01-15,Theodore Whitmore,79.0,0.0,0
2005-01-15,Paul Hall,81.0,0.0,0
2005-01-22,Iain Hume,8.0,0.0,0
2005-01-22,Chris Dagnall,50.0,0.0,0
2005-01-25,Paul Hall,3.0,0.0,0
2005-01-29,Eugene Dadi,5.0,0.0,0
2005-02-05,Iain Hume,1.0,0.0,0
2005-02-12,Eugene Dadi,8.0,0.0,0
2005-02-22,Eugene Dadi,16.0,0.0,0
2005-02-22,Iain Hume,24.0,0.0,0
2005-02-22,Gareth Roberts,90.0,0.0,0
2005-02-26,Paul Hall,22.0,0.0,0
2005-03-05,Ryan Taylor,7.0,0.0,0
2005-03-12,Chris Dagnall,53.0,0.0,0
2005-03-18,Paul Hall,16.0,0.0,0
2005-03-18,Iain Hume,29.0,0.0,0
2005-03-18,Jason McAteer,45.0,0.0,0
2005-03-18,Theodore Whitmore,60.0,0.0,0
2005-03-18,Paul Hall,80.0,0.0,0
2005-03-26,Mike Jackson,72.0,0.0,0
2005-03-26,Eugene Dadi,86.0,0.0,0
2005-03-28,Eugene Dadi,11.0,0.0,0
2005-03-28,Paul Hall,44.0,0.0,0
2005-04-02,Mike Jackson,42.0,0.0,0
2005-04-02,Iain Hume,60.0,0.0,0
2005-04-08,Jason McAteer,66.0,0.0,0
2005-04-23,Ryan Taylor,20.0,0.0,0
2005-04-29,Paul Hall,40.0,0.0,0
2005-05-07,David Beresford,65.0,0.0,0
2005-05-17,Ryan Taylor,70.0,0.0,0
2005-05-17,David Beresford,87.0,0.0,0
2005-08-09,Iain Hume,38.0,0.0,0
2005-08-09,Chris Greenacre,45.0,0.0,0
2005-08-12,Chris Greenacre,45.0,0.0,0
2005-08-12,Ian Sharps,54.0,0.0,0
2005-08-12,Gareth Roberts,77.0,0.0,0
2005-08-12,Chris Greenacre,90.0,1.0,0
2005-08-23,Ian Sharps,61.0,0.0,0
2005-08-27,Mike Jackson,76.0,0.0,0
2005-08-27,Gareth Roberts,90.0,0.0,0
2005-08-29,Chris Greenacre,58.0,0.0,0
2005-09-09,Delroy Facey,24.0,0.0,0
2005-09-09,Chris Greenacre,72.0,0.0,0
2005-09-17,Delroy Facey,46.0,0.0,0
2005-09-24,Mike Jackson,10.0,0.0,0
2005-09-24,Chris Greenacre,46.0,0.0,0
2005-10-18,Mark Rankine,33.0,0.0,0
2005-10-18,Steven Jennings,75.0,0.0,0
2005-10-29,Steve Davies,62.0,0.0,0
2005-10-29,Steven Jennings,90.0,0.0,0
2005-11-06,Chris Greenacre,6.0,0.0,0
2005-11-12,Mike Jackson,38.0,0.0,0
2005-11-19,Chris Greenacre,58.0,1.0,0
2005-11-19,Delroy Facey,76.0,0.0,0
2005-11-22,Delroy Facey,6.0,0.0,0
2005-11-22,Danny Harrison,67.0,0.0,0
2005-11-22,Chris Greenacre,74.0,1.0,0
2005-11-26,Simon Francis,18.0,0.0,0
2005-11-26,Delroy Facey,45.0,0.0,0
2005-12-06,Delroy Facey,90.0,0.0,0
2005-12-10,Delroy Facey,81.0,0.0,0
2005-12-17,Calvin Zola,23.0,0.0,0
2005-12-28,Chris Greenacre,50.0,0.0,0
2005-12-28,Calvin Zola,72.0,0.0,0
2005-12-28,Chris Greenacre,74.0,0.0,0
2005-12-28,Chris Greenacre,86.0,0.0,0
2005-12-31,Danny Harrison,8.0,0.0,0
2005-12-31,Chris Greenacre,90.0,0.0,0
2006-01-02,Chris Greenacre,45.0,0.0,0
2006-01-02,Calvin Zola,54.0,0.0,0
2006-01-02,Danny Harrison,62.0,0.0,0
2006-02-03,Carl Tremarco,4.0,0.0,0
2006-02-03,Delroy Facey,84.0,0.0,0
2006-02-11,Stephen O'Leary,48.0,0.0,0
2006-03-07,Chris Greenacre,21.0,0.0,0
2006-03-07,Sam Aiston,33.0,0.0,0
2006-03-11,Sam Aiston,36.0,0.0,0
2006-03-11,Sam Aiston,39.0,0.0,0
2006-03-11,Chris Greenacre,45.0,0.0,0
2006-03-11,Stephen O'Leary,65.0,0.0,0
2006-03-17,Chris Greenacre,64.0,0.0,0
2006-03-25,Ian Goodison,39.0,0.0,0
2006-03-25,Chris Greenacre,77.0,0.0,0
2006-03-31,Calvin Zola,28.0,0.0,0
2006-03-31,Stephen O'Leary,58.0,0.0,0
2006-03-31,Steve Davies,78.0,0.0,0
2006-04-29,Delroy Facey,90.0,0.0,0
2006-04-29,David Partridge,90.0,0.0,1
2006-08-05,Chris Greenacre,24.0,0.0,0
2006-08-19,Kevin Ellison,35.0,0.0,0
2006-08-19,John Mullin,54.0,0.0,0
2006-08-22,Shane Cansdell-Sherriff,31.0,0.0,0
2006-08-26,Aaron Downes,45.0,0.0,1
2006-08-26,Gareth Taylor,68.0,0.0,0
2006-09-02,Gavin Ward,9.0,0.0,0
2006-09-02,Chris Greenacre,12.0,0.0,0
2006-09-02,Chris Greenacre,80.0,0.0,0
2006-09-08,John Mullin,85.0,0.0,0
2006-09-12,Kevin Ellison,28.0,0.0,0
2006-09-16,Calvin Zola,14.0,0.0,0
2006-09-16,Gareth Taylor,35.0,0.0,0
2006-09-16,John Mullin,58.0,1.0,0
2006-09-26,Calvin Zola,11.0,0.0,0
2006-09-26,Chris Greenacre,37.0,0.0,0
2006-10-13,Chris Greenacre,57.0,0.0,0
2006-10-17,Chris Shuker,22.0,0.0,0
2006-10-17,Steven Jennings,87.0,0.0,0
2006-10-28,Kevin Ellison,41.0,0.0,0
2006-11-03,Gareth Taylor,19.0,0.0,0
2006-11-03,Chris McCready,22.0,0.0,0
2006-11-03,Chris Shuker,89.0,0.0,0
2006-11-11,Gareth Taylor,19.0,0.0,0
2006-11-11,Chris Greenacre,37.0,0.0,0
2006-11-11,Gareth Taylor,48.0,0.0,0
2006-11-11,Chris Greenacre,83.0,0.0,0
2006-11-18,Chris Greenacre,20.0,0.0,0
2006-11-24,Chris Greenacre,2.0,0.0,0
2006-11-24,Steve Davies,67.0,0.0,0
2006-12-02,Shane Cansdell-Sherriff,30.0,0.0,0
2006-12-05,Shane Cansdell-Sherriff,53.0,0.0,0
2006-12-09,Chris Shuker,45.0,0.0,0
2006-12-23,Chris Greenacre,2.0,0.0,0
2006-12-23,Chris Shuker,5.0,0.0,0
2006-12-26,Chris Greenacre,39.0,0.0,0
2006-12-26,Chris Greenacre,51.0,0.0,0
2006-12-30,Gareth Taylor,49.0,0.0,0
2007-01-01,Shane Cansdell-Sherriff,28.0,0.0,0
2007-01-01,Gareth Taylor,43.0,0.0,0
2007-01-06,John Mullin,87.0,0.0,0
2007-01-13,Jamie McCombe,25.0,0.0,1
2007-01-13,Paul McLaren,44.0,0.0,0
2007-01-16,Gareth Taylor,19.0,0.0,0
2007-01-19,Gareth Taylor,9.0,0.0,0
2007-02-10,Chris Greenacre,6.0,0.0,0
2007-02-17,Chris Shuker,53.0,0.0,0
2007-02-17,Chris Shuker,83.0,0.0,0
2007-02-20,Chris Shuker,49.0,0.0,0
2007-02-20,Chris Greenacre,90.0,0.0,0
2007-02-24,Chris Greenacre,34.0,0.0,0
2007-03-02,John Mullin,21.0,0.0,0
2007-03-02,Chris Greenacre,73.0,0.0,0
2007-03-17,Chris Greenacre,3.0,0.0,0
2007-03-17,Chris Greenacre,35.0,1.0,0
2007-03-17,Kevin Ellison,83.0,0.0,0
2007-04-07,Calvin Zola,29.0,0.0,0
2007-04-07,Calvin Zola,46.0,0.0,0
2007-04-09,Craig Curran,76.0,0.0,0
2007-04-09,Chris Greenacre,90.0,1.0,0
2007-04-14,Shane Cansdell-Sherriff,9.0,0.0,0
2007-04-14,Calvin Zola,69.0,0.0,0
2007-04-28,Danny Harrison,49.0,0.0,0
2007-05-05,Craig Curran,5.0,0.0,0
2007-05-05,Craig Curran,7.0,0.0,0
2007-05-05,Craig Curran,36.0,0.0,0
2007-08-11,Chris Greenacre,22.0,0.0,0
2007-08-18,Chris Greenacre,19.0,0.0,0
2007-08-18,Steve Davies,50.0,0.0,0
2007-08-25,Chris Greenacre,78.0,0.0,0
2007-08-25,Chris Shuker,90.0,0.0,0
2007-09-01,Steve Davies,90.0,0.0,0
2007-09-08,Craig Curran,42.0,0.0,0
2007-09-14,Craig Curran,83.0,0.0,0
2007-09-14,Anthony Kay,86.0,0.0,0
2007-09-22,Chris Greenacre,34.0,0.0,0
2007-09-29,Chris Shuker,69.0,0.0,0
2007-09-29,Gareth Taylor,88.0,0.0,0
2007-10-02,Chris Shuker,65.0,0.0,0
2007-10-06,Ben Chorley,30.0,0.0,0
2007-10-06,Gareth Taylor,55.0,0.0,0
2007-10-26,Paul McLaren,29.0,0.0,0
2007-10-26,Shane Cansdell-Sherriff,53.0,0.0,0
2007-10-26,Gareth Taylor,83.0,0.0,0
2007-11-10,Chris Greenacre,37.0,1.0,0
2007-11-10,Anthony Kay,84.0,0.0,0
2007-12-01,Steven Jennings,7.0,0.0,0
2007-12-01,Chris Greenacre,37.0,0.0,0
2007-12-01,Chris Greenacre,68.0,0.0,0
2007-12-04,Shane Cansdell-Sherriff,54.0,0.0,0
2007-12-08,Calvin Zola,23.0,0.0,0
2007-12-08,Chris Greenacre,28.0,1.0,0
2007-12-08,Steven Jennings,63.0,0.0,0
2007-12-26,Paul McLaren,16.0,0.0,0
2007-12-26,Anthony Kay,45.0,0.0,0
2007-12-29,Calvin Zola,59.0,0.0,0
2008-01-01,Andy Taylor,8.0,0.0,0
2008-01-01,Chris Greenacre,31.0,0.0,0
2008-01-01,Paul McLaren,74.0,0.0,0
2008-01-05,Steven Jennings,75.0,0.0,0
2008-01-05,Gareth Taylor,78.0,0.0,0
2008-01-19,Anthony Kay,87.0,0.0,0
2008-01-26,Calvin Zola,4.0,0.0,0
2008-01-26,Jennison Myrie-Williams,62.0,1.0,0
2008-01-29,Paul McLaren,7.0,0.0,0
2008-01-29,Calvin Zola,14.0,0.0,0
2008-02-02,Jennison Myrie-Williams,61.0,0.0,0
2008-02-02,Ian Moore,69.0,0.0,0
2008-02-09,Calvin Zola,2.0,0.0,0
2008-02-16,Andy Taylor,10.0,0.0,0
2008-02-16,Ian Moore,45.0,0.0,0
2008-02-23,Anthony Kay,74.0,0.0,0
2008-03-08,Mike Jones,70.0,0.0,0
2008-03-11,Chris Greenacre,90.0,0.0,0
2008-03-15,Chris Greenacre,36.0,0.0,0
2008-03-15,Michael Nelson,64.0,0.0,1
2008-03-15,Shane Cansdell-Sherriff,90.0,0.0,0
2008-03-20,Chris Greenacre,68.0,1.0,0
2008-03-20,Ian Moore,88.0,0.0,0
2008-03-24,Anthony Kay,87.0,0.0,0
2008-03-28,Steven Jennings,12.0,0.0,0
2008-03-28,Chris Greenacre,40.0,0.0,0
2008-04-05,Jennison Myrie-Williams,3.0,0.0,0
2008-04-26,Anthony Kay,53.0,0.0,0
2008-05-03,Chris Greenacre,43.0,0.0,0
2008-08-09,Bas Savage,85.0,0.0,0
2008-08-16,Craig Curran,23.0,0.0,0
2008-08-23,Chris Shuker,80.0,0.0,0
2008-08-30,Bas Savage,35.0,0.0,0
2008-08-30,Anthony Kay,38.0,0.0,0
2008-08-30,Craig Curran,45.0,0.0,0
2008-08-30,Ian Moore,90.0,0.0,0
2008-09-02,Edrissa Sonko,49.0,0.0,0
2008-09-13,Edrissa Sonko,39.0,0.0,0
2008-09-13,Ryan Shotton,49.0,0.0,0
2008-09-20,Chris Greenacre,7.0,0.0,0
2008-09-20,Chris Greenacre,30.0,0.0,0
2008-09-26,Anthony Kay,12.0,0.0,0
2008-09-26,Andy Taylor,76.0,0.0,0
2008-09-26,Ryan Shotton,78.0,0.0,0
2008-10-04,Ian Moore,1.0,0.0,0
2008-10-04,Ryan Shotton,80.0,0.0,0
2008-10-06,Chris Shuker,86.0,0.0,0
2008-10-11,Bas Savage,90.0,0.0,0
2008-10-18,Chris Shuker,39.0,0.0,0
2008-10-21,Bas Savage,69.0,0.0,0
2008-10-21,Edrissa Sonko,89.0,0.0,0
2008-10-24,Steven Jennings,51.0,0.0,0
2008-10-24,Chris Shuker,74.0,0.0,0
2008-11-04,Ryan Shotton,45.0,0.0,0
2008-11-13,Chris Shuker,69.0,0.0,0
2008-11-15,Ian Moore,8.0,0.0,0
2008-11-15,Bas Savage,14.0,0.0,0
2008-11-25,Edrissa Sonko,41.0,0.0,0
2008-11-25,Ryan Shotton,75.0,0.0,0
2008-12-06,Anthony Kay,17.0,0.0,0
2008-12-06,Ian Moore,49.0,0.0,0
2008-12-09,Anthony Kay,47.0,0.0,0
2008-12-16,Ian Moore,53.0,0.0,0
2008-12-20,Anthony Kay,90.0,0.0,0
2008-12-26,Edrissa Sonko,37.0,0.0,0
2008-12-26,Edrissa Sonko,61.0,0.0,0
2008-12-28,Ian Goodison,42.0,0.0,0
2008-12-28,Anthony Kay,90.0,0.0,0
2009-01-24,Ian Moore,49.0,0.0,0
2009-01-24,Gareth Edds,53.0,0.0,0
2009-01-24,Steven Jennings,66.0,0.0,0
2009-01-24,Ian Moore,77.0,0.0,0
2009-01-27,Gareth Edds,57.0,0.0,0
2009-01-27,Ian Moore,90.0,1.0,0
2009-01-31,Anthony Kay,26.0,0.0,0
2009-02-10,Ryan Shotton,50.0,0.0,0
2009-02-14,Ian Moore,63.0,1.0,0
2009-02-17,Charlie Barnett,16.0,0.0,0
2009-02-21,Terry Gornell,83.0,0.0,0
2009-02-28,Anthony Kay,48.0,0.0,0
2009-03-03,Ben Chorley,70.0,0.0,0
2009-03-07,Bas Savage,32.0,0.0,0
2009-03-11,Anthony Kay,47.0,0.0,0
2009-03-11,Steven Jennings,83.0,1.0,0
2009-03-14,Anthony Kay,6.0,0.0,0
2009-03-14,Bas Savage,50.0,0.0,0
2009-03-14,Anthony Kay,53.0,0.0,0
2009-03-21,Charlie Barnett,57.0,0.0,0
2009-03-21,Ian Moore,75.0,1.0,0
2009-04-05,Aaron Cresswell,37.0,0.0,0
2009-04-05,Ian Moore,64.0,0.0,0
2009-04-11,Bas Savage,80.0,0.0,0
2009-04-13,Bas Savage,8.0,0.0,0
2009-04-13,Charlie Barnett,27.0,0.0,0
2009-04-18,Sam Sodje,27.0,0.0,1
2009-04-25,Anthony Kay,78.0,0.0,0
2009-05-02,Craig Curran,39.0,0.0,0
2009-08-11,Paul McLaren,32.0,0.0,0
2009-08-11,Ian Moore,37.0,1.0,0
2009-08-11,Craig Curran,40.0,0.0,0
2009-08-11,Gareth Edds,71.0,0.0,0
2009-08-15,Ian Moore,5.0,0.0,0
2009-08-15,John Welsh,48.0,0.0,0
2009-08-15,Terry Gornell,73.0,0.0,0
2009-08-15,Ian Moore,90.0,0.0,0
2009-09-12,Chris Shuker,11.0,0.0,0
2009-09-12,Alan Mahon,61.0,0.0,0
2009-09-19,Michael Ricketts,63.0,0.0,0
2009-09-26,John Welsh,35.0,0.0,0
2009-09-29,Ian Moore,16.0,0.0,0
2009-10-06,Craig Curran,4.0,0.0,0
2009-10-17,Gareth Edds,36.0,0.0,0
2009-10-17,John Welsh,66.0,0.0,0
2009-10-31,Chris Shuker,78.0,0.0,0
2009-11-07,Chris Shuker,51.0,0.0,0
2009-11-17,Ash Taylor,83.0,0.0,0
2009-11-21,Charlie Barnett,29.0,0.0,0
2009-11-24,Ian Goodison,10.0,0.0,0
2009-11-24,Terry Gornell,72.0,0.0,0
2009-12-01,Ian Moore,8.0,0.0,0
2009-12-01,Craig Curran,60.0,0.0,0
2009-12-01,Michael Ricketts,85.0,0.0,0
2009-12-05,Craig Curran,60.0,0.0,0
2009-12-08,Ian Moore,43.0,0.0,0
2009-12-08,Terry Gornell,49.0,0.0,0
2009-12-19,Craig Curran,29.0,0.0,0
2009-12-19,Gareth Edds,56.0,0.0,0
2010-01-26,Ian Moore,48.0,0.0,0
2010-01-26,Ash Taylor,52.0,0.0,0
2010-01-30,Sam Sodje,50.0,0.0,1
2010-02-09,Ian Moore,68.0,0.0,0
2010-02-13,Ian Goodison,48.0,0.0,0
2010-02-20,Ian Moore,27.0,0.0,0
2010-02-20,Marvin Sordell,35.0,0.0,0
2010-03-06,Marlon Broomes,3.0,0.0,0
2010-03-06,Ian Moore,85.0,1.0,0
2010-03-09,John Welsh,19.0,0.0,0
2010-04-02,Ian Moore,6.0,1.0,0
2010-04-02,Ian Moore,12.0,1.0,0
2010-04-02,Craig Curran,31.0,0.0,0
2010-04-10,Emanuel Smith,27.0,0.0,1
2010-04-17,Craig Curran,43.0,0.0,0
2010-04-17,Joss Labadie,59.0,0.0,0
2010-04-17,Gareth Edds,88.0,0.0,0
2010-04-20,Joss Labadie,62.0,0.0,0
2010-04-24,Ian Moore,6.0,0.0,0
2010-05-01,Ian Moore,45.0,1.0,0
2010-05-01,Andy Robinson,66.0,0.0,0
2010-05-08,Ian Goodison,38.0,0.0,0
2010-05-08,Ian Moore,53.0,0.0,0
2010-05-08,Joss Labadie,76.0,0.0,0
2010-08-07,Ian Moore,89.0,0.0,0
2010-08-10,Ian Goodison,40.0,0.0,0
2010-08-24,Enoch Showunmi,22.0,0.0,0
2010-08-28,Enoch Showunmi,78.0,0.0,0
2010-08-28,Aaron Cresswell,88.0,0.0,0
2010-08-31,Enoch Showunmi,79.0,0.0,0
2010-09-04,Arnaud Mendy,44.0,0.0,0
2010-09-11,Ian Moore,89.0,1.0,0
2010-09-18,Enoch Showunmi,53.0,0.0,0
2010-09-25,Enoch Showunmi,81.0,0.0,0
2010-09-28,Dale Jennings,45.0,0.0,0
2010-10-02,Aaron Cresswell,87.0,0.0,0
2010-10-23,John Welsh,34.0,0.0,0
2010-10-23,Enoch Showunmi,59.0,0.0,0
2010-10-23,Ian Moore,78.0,1.0,0
2010-10-23,John Welsh,88.0,0.0,0
2010-10-30,Dale Jennings,3.0,0.0,0
2010-10-30,Ian Moore,22.0,1.0,0
2010-10-30,Dale Jennings,25.0,0.0,0
2010-10-30,Ian Moore,76.0,0.0,0
2010-11-06,Aaron Cresswell,27.0,0.0,0
2010-11-06,Ian Goodison,42.0,0.0,0
2010-11-06,Ian Moore,53.0,0.0,0
2010-11-09,Ian Moore,8.0,0.0,0
2010-11-13,Dale Jennings,60.0,0.0,0
2010-11-20,Enoch Showunmi,50.0,0.0,0
2010-12-11,Scott Wootton,61.0,0.0,0
2011-01-01,Joss Labadie,42.0,0.0,0
2011-01-01,Ian Moore,81.0,1.0,0
2011-01-03,Ian Goodison,39.0,0.0,0
2011-01-03,Ian Moore,80.0,0.0,0
2011-01-08,Matt Richards,41.0,0.0,1
2011-01-08,Aaron Cresswell,45.0,0.0,0
2011-01-08,Lateef Elford-Alliyu,56.0,0.0,0
2011-01-22,John Welsh,13.0,0.0,0
2011-01-22,Dale Jennings,60.0,0.0,0
2011-02-01,Lateef Elford-Alliyu,4.0,0.0,0
2011-02-12,Lateef Elford-Alliyu,22.0,0.0,0
2011-02-12,Lateef Elford-Alliyu,64.0,0.0,0
2011-02-12,Enoch Showunmi,80.0,0.0,0
2011-02-15,Lateef Elford-Alliyu,60.0,0.0,0
2011-02-15,Ian Goodison,65.0,0.0,0
2011-02-15,Enoch Showunmi,81.0,0.0,0
2011-02-19,John Welsh,24.0,0.0,0
2011-02-22,Joss Labadie,65.0,0.0,0
2011-03-01,Zoumana Bakayogo,16.0,0.0,0
2011-03-05,Enoch Showunmi,26.0,0.0,0
2011-03-19,Enoch Showunmi,53.0,0.0,0
2011-04-09,Ian Goodison,41.0,0.0,0
2011-04-09,Adam McGurk,90.0,0.0,0
2011-04-16,Enoch Showunmi,12.0,0.0,0
2011-04-16,Ian Goodison,34.0,0.0,0
2011-04-22,Dale Jennings,81.0,0.0,0
2011-04-25,Michael Kay,44.0,0.0,0
2011-04-25,Lucas Akins,67.0,0.0,0
2011-04-25,Enoch Showunmi,71.0,0.0,0
2011-04-25,Lucas Akins,90.0,0.0,0
2011-04-30,Aaron Cresswell,8.0,0.0,0
2011-04-30,Adam McGurk,45.0,0.0,0
2011-04-30,Adam McGurk,49.0,0.0,0
2011-08-06,Robbie Weir,74.0,0.0,0
2011-08-13,David Buchanan,60.0,0.0,0
2011-08-16,John Welsh,10.0,0.0,0
2011-08-16,Joss Labadie,80.0,0.0,0
2011-08-20,Joss Labadie,80.0,0.0,0
2011-08-27,Robbie Weir,28.0,0.0,0
2011-08-27,Andy Robinson,46.0,0.0,0
2011-08-30,Ash Taylor,88.0,0.0,0
2011-09-13,Lucas Akins,51.0,0.0,0
2011-09-17,Enoch Showunmi,9.0,0.0,0
2011-09-17,Ash Taylor,60.0,0.0,0
2011-09-24,Jose Baxter,60.0,0.0,0
2011-10-08,Adam McGurk,33.0,0.0,0
2011-10-12,Ash Taylor,39.0,0.0,0
2011-10-15,Jose Baxter,18.0,0.0,0
2011-10-22,Robbie Weir,59.0,0.0,0
2011-10-22,Mustafa Tiryaki,80.0,0.0,0
2011-10-25,Lucas Akins,46.0,0.0,0
2011-10-25,Lucas Akins,66.0,0.0,0
2011-10-29,Mustafa Tiryaki,4.0,0.0,0
2011-10-29,Mustafa Tiryaki,32.0,0.0,0
2011-11-09,Adam McGurk,9.0,0.0,0
2011-11-09,Enoch Showunmi,70.0,0.0,0
2011-11-09,Mustafa Tiryaki,72.0,0.0,0
2011-11-19,Jose Baxter,38.0,0.0,0
2011-12-17,Joss Labadie,90.0,1.0,0
2011-12-30,Joss Labadie,24.0,0.0,0
2011-12-30,Ash Taylor,90.0,0.0,0
2012-01-02,Ian Goodison,82.0,0.0,0
2012-01-07,Martin Devaney,4.0,0.0,0
2012-01-07,Harlee Dean,55.0,0.0,1
2012-01-14,Adam McGurk,9.0,0.0,0
2012-01-21,Martin Devaney,4.0,0.0,0
