game_date,player_name,min_off,min_on
1998-02-10,Micky Mellon,,39.0
1998-02-10,Liam O'Brien,79.0,
1998-02-10,Gary Jones,,79.0
1998-02-10,Stephen Frail,39.0,
1998-02-10,Graham Branch,66.0,
1998-02-14,Graham Branch,9.0,
1998-02-14,Micky Mellon,,45.0
1998-02-14,Andy Parkinson,,9.0
1998-02-14,Liam O'Brien,75.0,
1998-02-14,Kenny Irons,45.0,
1998-02-14,Gary Jones,,75.0
1998-02-18,Andy Parkinson,89.0,
1998-02-18,Gary Jones,,89.0
1998-02-18,Alan Morgan,48.0,
1998-02-18,Micky Mellon,,48.0
1998-02-21,Lee Jones,,22.0
1998-02-21,Andy Parkinson,22.0,
1998-02-24,Gary Jones,82.0,
1998-02-24,Graham Branch,,82.0
1998-02-28,Stephen Frail,71.0,46.0
1998-02-28,Alan Mahon,,71.0
1998-02-28,Alan Morgan,46.0,
1998-02-28,Kenny Irons,46.0,
1998-02-28,David Kelly,,46.0
1998-03-04,Johnny Morrissey,73.0,
1998-03-04,Graham Branch,76.0,
1998-03-04,Micky Mellon,,73.0
1998-03-04,Lee Jones,,76.0
1998-03-14,Liam O'Brien,67.0,
1998-03-14,Andy Parkinson,,67.0
1998-03-14,Micky Mellon,,60.0
1998-03-14,Johnny Morrissey,60.0,
1998-03-14,Alan Mahon,,73.0
1998-03-14,Gary Jones,73.0,
1998-03-21,Alan Mahon,,84.0
1998-03-21,Andy Parkinson,,75.0
1998-03-21,Micky Mellon,,80.0
1998-03-21,Liam O'Brien,84.0,
1998-03-21,Lee Jones,75.0,
1998-03-21,Johnny Morrissey,80.0,
1998-03-28,Micky Mellon,,6.0
1998-03-28,Dariusz Kubicki,6.0,
1998-04-03,Lee Jones,65.0,
1998-04-03,Andy Parkinson,,65.0
1998-04-03,Micky Mellon,,65.0
1998-04-03,Kenny Irons,65.0,
1998-04-07,Andy Parkinson,,80.0
1998-04-07,Clint Hill,,80.0
1998-04-07,Gary Jones,80.0,
1998-04-07,Johnny Morrissey,80.0,
1998-04-11,Johnny Morrissey,79.0,
1998-04-11,Alan Morgan,,79.0
1998-04-11,Lee Jones,,85.0
1998-04-11,Gary Jones,85.0,
1998-04-13,Alan Mahon,,78.0
1998-04-13,Liam O'Brien,78.0,
1998-04-13,Alan Morgan,,80.0
1998-04-13,Andy Parkinson,80.0,
1998-04-18,Andy Parkinson,,38.0
1998-04-18,Alan Mahon,,60.0
1998-04-18,Clint Hill,38.0,
1998-04-18,Johnny Morrissey,60.0,
1998-04-25,Alan Mahon,54.0,
1998-04-25,Johnny Morrissey,,54.0
1998-04-25,Lee Jones,,54.0
1998-04-25,Kenny Irons,54.0,
1998-04-28,Kenny Irons,,63.0
1998-04-28,Alan Mahon,,81.0
1998-04-28,Clint Hill,81.0,
1998-04-28,Lee Jones,63.0,
1998-05-03,Dariusz Kubicki,70.0,
1998-05-03,Liam O'Brien,,59.0
1998-05-03,Stephen Frail,,70.0
1998-05-03,Johnny Morrissey,55.0,
1998-05-03,Kenny Irons,59.0,
1998-05-03,Lee Jones,,55.0
1998-08-08,Andy Parkinson,,73.0
1998-08-08,Gary Jones,,76.0
1998-08-08,Craig Russell,73.0,
1998-08-08,Johnny Morrissey,76.0,
1998-08-11,Georges Santos,84.0,
1998-08-11,Johnny Morrissey,73.0,
1998-08-11,Gary Jones,,84.0
1998-08-11,Lee Jones,,73.0
1998-08-15,Craig Russell,63.0,
1998-08-15,Georges Santos,29.0,
1998-08-15,Lee Jones,,63.0
1998-08-15,Gary Jones,,29.0
1998-08-18,Jason Koumas,,58.0
1998-08-18,Andy Parkinson,75.0,
1998-08-18,Johnny Morrissey,,75.0
1998-08-18,Alan Mahon,58.0,
1998-08-22,Johnny Morrissey,,77.0
1998-08-22,Craig Russell,77.0,
1998-08-22,Ian Sharps,38.0,20.0
1998-08-22,Jason Koumas,,38.0
1998-08-22,John McGreal,20.0,
1998-08-29,Johnny Morrissey,65.0,
1998-08-29,Craig Russell,,83.0
1998-08-29,Micky Mellon,,77.0
1998-08-29,Jason Koumas,,65.0
1998-08-29,Lee Jones,83.0,
1998-08-29,Alan Morgan,77.0,
1998-09-08,Lee Jones,79.0,
1998-09-08,Johnny Morrissey,,79.0
1998-09-11,Micky Mellon,82.0,
1998-09-11,Alan Morgan,,83.0
1998-09-11,Georges Santos,83.0,
1998-09-11,Alan Mahon,,82.0
1998-09-11,Johnny Morrissey,45.0,
1998-09-11,Jason Koumas,,45.0
1998-09-15,Gary Jones,63.0,
1998-09-15,Jason Koumas,83.0,
1998-09-15,Johnny Morrissey,,83.0
1998-09-15,Alan Mahon,,71.0
1998-09-15,Micky Mellon,71.0,
1998-09-15,Lee Jones,,63.0
1998-09-19,Jason Koumas,77.0,
1998-09-19,Gary Jones,,84.0
1998-09-19,Johnny Morrissey,,77.0
1998-09-19,Lee Jones,,66.0
1998-09-19,Alan Mahon,66.0,
1998-09-19,Georges Santos,84.0,
1998-09-22,Lee Jones,,61.0
1998-09-22,Gary Jones,,90.0
1998-09-22,Alan Mahon,61.0,
1998-09-25,Johnny Morrissey,,52.0
1998-09-25,Gary Jones,,58.0
1998-09-25,Alan Mahon,,84.0
1998-09-25,Andy Parkinson,52.0,
1998-09-25,Liam O'Brien,58.0,
1998-09-25,Lee Jones,84.0,
1998-09-29,Johnny Morrissey,,46.0
1998-09-29,Gary Jones,,46.0
1998-09-29,Clint Hill,46.0,
1998-09-29,Jason Koumas,70.0,
1998-09-29,Alan Mahon,,70.0
1998-09-29,Georges Santos,46.0,
1998-10-03,Jason Koumas,79.0,
1998-10-03,Lee Jones,,79.0
1998-10-03,Graham Allen,86.0,
1998-10-03,Johnny Morrissey,,86.0
1998-10-10,Lee Jones,,89.0
1998-10-10,Scott Taylor,89.0,
1998-10-17,Lee Jones,,88.0
1998-10-17,Jason Koumas,64.0,
1998-10-17,Alan Mahon,,64.0
1998-10-17,Scott Taylor,88.0,
1998-10-17,Stephen Frail,78.0,
1998-10-17,Johnny Morrissey,,78.0
1998-10-20,Scott Taylor,80.0,
1998-10-20,Lee Jones,,80.0
1998-10-20,Gary Jones,80.0,
1998-10-20,David Kelly,,80.0
1998-10-20,Johnny Morrissey,,83.0
1998-10-20,Alan Mahon,83.0,
1998-10-24,Alan Mahon,41.0,
1998-10-24,David Kelly,,41.0
1998-10-24,Johnny Morrissey,,76.0
1998-10-24,Gary Jones,76.0,
1998-10-27,Micky Mellon,83.0,
1998-10-27,Andy Thompson,65.0,
1998-10-27,Jason Koumas,60.0,
1998-10-27,Dave Challinor,,65.0
1998-10-27,Liam O'Brien,,83.0
1998-10-27,Andy Parkinson,,60.0
1998-10-31,Andy Thompson,78.0,
1998-10-31,Clint Hill,67.0,
1998-10-31,Micky Mellon,71.0,
1998-10-31,David Kelly,,71.0
1998-10-31,Johnny Morrissey,,78.0
1998-10-31,Dave Challinor,,67.0
1998-11-07,Georges Santos,64.0,
1998-11-07,Clint Hill,76.0,
1998-11-07,Alan Mahon,83.0,
1998-11-07,David Kelly,,83.0
1998-11-07,Johnny Morrissey,,64.0
1998-11-07,Dave Challinor,,76.0
1998-11-10,Johnny Morrissey,,65.0
1998-11-10,Andy Thompson,65.0,
1998-11-10,David Kelly,,70.0
1998-11-10,Alan Mahon,70.0,
1998-11-14,Alan Mahon,77.0,
1998-11-14,Gary Jones,71.0,
1998-11-14,David Kelly,,71.0
1998-11-14,Johnny Morrissey,,77.0
1998-11-21,Neil Gibson,,88.0
1998-11-21,Johnny Morrissey,88.0,
1998-11-21,Micky Mellon,74.0,
1998-11-21,Andy Parkinson,,74.0
1998-11-28,Johnny Morrissey,,72.0
1998-11-28,Alan Morgan,72.0,
1998-11-28,Alan Mahon,53.0,
1998-11-28,Scott Taylor,72.0,
1998-11-28,Jason Koumas,,53.0
1998-11-28,Andy Parkinson,,72.0
1998-12-05,Georges Santos,60.0,
1998-12-05,Micky Mellon,52.0,
1998-12-05,Scott Taylor,,60.0
1998-12-05,Alan Mahon,,52.0
1998-12-08,Johnny Morrissey,,85.0
1998-12-08,Alan Mahon,85.0,
1998-12-08,Jason Koumas,80.0,
1998-12-08,Scott Taylor,,64.0
1998-12-08,Micky Mellon,,80.0
1998-12-08,Andy Parkinson,64.0,
1998-12-12,David Kelly,75.0,
1998-12-12,Andy Parkinson,,75.0
1998-12-12,Jason Koumas,46.0,
1998-12-12,Clint Hill,67.0,
1998-12-12,Johnny Morrissey,,46.0
1998-12-12,Micky Mellon,,67.0
1998-12-19,David Kelly,35.0,
1998-12-19,Gary Jones,,35.0
1998-12-26,Gary Jones,45.0,
1998-12-26,Andy Parkinson,,45.0
1998-12-28,Andy Parkinson,,42.0
1998-12-28,Johnny Morrissey,,66.0
1998-12-28,Scott Taylor,66.0,
1998-12-28,Alan Morgan,,82.0
1998-12-28,Kenny Irons,82.0,
1998-12-28,Alan Mahon,42.0,
1999-01-02,Andy Thompson,71.0,
1999-01-02,Johnny Morrissey,,71.0
1999-01-02,Lee Jones,,84.0
1999-01-02,Andy Parkinson,,60.0
1999-01-02,Scott Taylor,60.0,
1999-01-02,Micky Mellon,84.0,
1999-01-08,Jason Koumas,,57.0
1999-01-08,Scott Taylor,75.0,
1999-01-08,Andy Parkinson,87.0,
1999-01-08,Lee Jones,,87.0
1999-01-08,Johnny Morrissey,,75.0
1999-01-08,Liam O'Brien,57.0,
1999-01-16,Andy Parkinson,57.0,
1999-01-16,Liam O'Brien,72.0,
1999-01-16,Gary Jones,,72.0
1999-01-16,Lee Jones,,57.0
1999-01-30,Gary Jones,,82.0
1999-01-30,Jason Koumas,,75.0
1999-01-30,Liam O'Brien,75.0,
1999-01-30,Andy Parkinson,82.0,
1999-02-06,Kenny Irons,88.0,
1999-02-06,Alan Mahon,79.0,
1999-02-06,Lee Jones,31.0,
1999-02-06,Gary Jones,,79.0
1999-02-06,Andy Parkinson,,31.0
1999-02-06,Liam O'Brien,,88.0
1999-02-13,Andy Parkinson,61.0,
1999-02-13,Jason Koumas,,61.0
1999-02-13,Clint Hill,61.0,
1999-02-13,Liam O'Brien,,61.0
1999-02-20,Alan Mahon,76.0,
1999-02-20,Jason Koumas,,76.0
1999-02-27,David Kelly,,80.0
1999-02-27,Gary Jones,,80.0
1999-02-27,Jason Koumas,,76.0
1999-02-27,Lee Jones,76.0,
1999-02-27,Scott Taylor,80.0,
1999-02-27,Liam O'Brien,80.0,
1999-03-03,Liam O'Brien,74.0,
1999-03-03,Dave Challinor,,74.0
1999-03-03,Clint Hill,74.0,
1999-03-03,Lee Jones,76.0,
1999-03-03,Jason Koumas,,74.0
1999-03-03,David Kelly,,76.0
1999-03-06,David Kelly,,66.0
1999-03-06,Dave Challinor,,76.0
1999-03-06,Jason Koumas,,83.0
1999-03-06,Liam O'Brien,83.0,
1999-03-06,Clint Hill,76.0,
1999-03-06,Lee Jones,66.0,
1999-03-09,Lee Jones,72.0,
1999-03-09,Clint Hill,64.0,
1999-03-09,Dave Challinor,,64.0
1999-03-09,Jason Koumas,,72.0
1999-03-09,David Kelly,,64.0
1999-03-09,Liam O'Brien,64.0,
1999-03-13,Lee Jones,,60.0
1999-03-13,David Kelly,,81.0
1999-03-13,Scott Taylor,81.0,
1999-03-13,Jason Koumas,60.0,
1999-03-20,Lee Jones,67.0,
1999-03-20,Andy Parkinson,78.0,
1999-03-20,Ryan Williams,,67.0
1999-03-20,Paul Shepherd,,78.0
1999-03-26,Lee Jones,,79.0
1999-03-26,Georges Santos,79.0,
1999-04-03,Scott Taylor,77.0,
1999-04-03,Ryan Williams,,77.0
1999-04-05,Scott Taylor,75.0,
1999-04-05,Liam O'Brien,69.0,
1999-04-05,Lee Jones,,75.0
1999-04-05,Gary Jones,,69.0
1999-04-10,Scott Taylor,,17.0
1999-04-10,David Kelly,17.0,
1999-04-10,Liam O'Brien,,45.0
1999-04-10,Ryan Williams,45.0,
1999-04-17,Jason Koumas,60.0,
1999-04-17,Scott Taylor,60.0,
1999-04-17,Liam O'Brien,,60.0
1999-04-17,Lee Jones,,60.0
1999-04-24,Ryan Williams,,69.0
1999-04-24,John Achterberg,69.0,
1999-04-24,Gary Jones,69.0,
1999-04-24,Andy Parkinson,,69.0
1999-05-01,Lee Jones,80.0,
1999-05-01,Scott Taylor,,80.0
1999-05-01,Andy Parkinson,,80.0
1999-05-01,Ryan Williams,80.0,
1999-05-01,Liam O'Brien,,46.0
1999-05-01,Alan Mahon,46.0,
1999-05-09,Johnny Morrissey,,66.0
1999-05-09,Kenny Irons,66.0,
1999-05-09,Alan Morgan,88.0,
1999-05-09,Richard Hinds,,88.0
1999-05-09,Lee Jones,79.0,
1999-05-09,Scott Taylor,,79.0
1999-08-07,Andy Parkinson,80.0,
1999-08-07,David Kelly,,80.0
1999-08-07,Alan Mahon,80.0,
1999-08-07,Michael Black,,80.0
1999-08-10,Stephen Frail,,85.0
1999-08-10,Jason Koumas,85.0,
1999-08-10,Andy Parkinson,72.0,
1999-08-10,Alan Mahon,72.0,
1999-08-10,Michael Black,,72.0
1999-08-10,David Kelly,,72.0
1999-08-14,Jason Koumas,,80.0
1999-08-14,Scott Taylor,80.0,
1999-08-14,Reuben Hazell,29.0,
1999-08-14,Pedro Miguel Matias,73.0,
1999-08-14,David Kelly,,73.0
1999-08-14,Andy Parkinson,,29.0
1999-08-21,Scott Taylor,70.0,
1999-08-21,Jason Koumas,70.0,
1999-08-21,Michael Black,74.0,
1999-08-21,Dave Challinor,,74.0
1999-08-21,Alan Mahon,,70.0
1999-08-21,Lee Jones,,70.0
1999-08-24,Jason Koumas,75.0,
1999-08-24,Michael Black,89.0,
1999-08-24,Stephen Frail,,89.0
1999-08-24,Andy Parkinson,,75.0
1999-08-28,Andy Parkinson,,80.0
1999-08-28,Scott Taylor,80.0,
1999-08-28,Michael Black,86.0,
1999-08-28,Jason Koumas,32.0,
1999-08-28,Pedro Miguel Matias,,86.0
1999-08-28,Dave Challinor,,32.0
1999-08-30,Andy Parkinson,,62.0
1999-08-30,Pedro Miguel Matias,,73.0
1999-08-30,Clint Hill,,46.0
1999-08-30,Jason Koumas,46.0,
1999-08-30,Michael Black,73.0,
1999-08-30,Scott Taylor,62.0,
1999-09-03,Scott Taylor,,68.0
1999-09-03,David Kelly,68.0,
1999-09-03,Nick Henry,52.0,
1999-09-03,Andy Parkinson,,76.0
1999-09-03,Michael Black,,52.0
1999-09-03,Clint Hill,76.0,
1999-09-11,Scott Taylor,72.0,
1999-09-11,Lee Jones,,46.0
1999-09-11,Andy Parkinson,85.0,
1999-09-11,Pedro Miguel Matias,,72.0
1999-09-11,Michael Black,,85.0
1999-09-11,Wayne Allison,46.0,
1999-09-14,Nick Henry,46.0,
1999-09-14,Andy Thompson,,46.0
1999-09-18,Lee Jones,,63.0
1999-09-18,Michael Black,,46.0
1999-09-18,Graham Allen,46.0,
1999-09-18,Tony Grant,,46.0
1999-09-18,Andy Thompson,63.0,
1999-09-18,Andy Parkinson,46.0,
1999-09-22,Scott Taylor,75.0,
1999-09-22,Andy Parkinson,,75.0
1999-09-25,David Kelly,84.0,
1999-09-25,Graham Allen,78.0,
1999-09-25,Lee Jones,,78.0
1999-09-25,Scott Taylor,,84.0
1999-10-03,Gareth Roberts,88.0,
1999-10-03,Alan Mahon,85.0,
1999-10-03,Scott Taylor,65.0,
1999-10-03,Nick Henry,,85.0
1999-10-03,Lee Jones,,65.0
1999-10-03,Andy Thompson,,88.0
1999-10-09,Andy Parkinson,,45.0
1999-10-09,Graham Allen,45.0,
1999-10-09,Lee Jones,,76.0
1999-10-09,Scott Taylor,76.0,
1999-10-12,Lee Jones,79.0,
1999-10-12,Michael Black,,79.0
1999-10-12,Andy Parkinson,,79.0
1999-10-12,Scott Taylor,79.0,
1999-10-16,Andy Parkinson,,66.0
1999-10-16,Gary Jones,,82.0
1999-10-16,Scott Taylor,62.0,
1999-10-16,Nick Henry,82.0,
1999-10-16,Lee Jones,66.0,
1999-10-16,David Kelly,,62.0
1999-10-19,Michael Black,,87.0
1999-10-19,Andy Thompson,,86.0
1999-10-19,Andy Parkinson,86.0,
1999-10-19,Lee Jones,87.0,
1999-10-23,Andy Parkinson,,44.0
1999-10-23,John Achterberg,,46.0
1999-10-23,Joe Murphy,46.0,
1999-10-23,Jason Koumas,,67.0
1999-10-23,Tony Grant,44.0,
1999-10-23,Lee Jones,67.0,
1999-10-26,Graham Allen,85.0,
1999-10-26,Gareth Roberts,75.0,
1999-10-26,Jason Koumas,,85.0
1999-10-26,Andy Thompson,,75.0
1999-10-30,Jason Koumas,,75.0
1999-10-30,Scott Taylor,75.0,
1999-11-06,Scott Taylor,,85.0
1999-11-06,Andy Thompson,,89.0
1999-11-06,David Kelly,,85.0
1999-11-06,Alan Mahon,85.0,
1999-11-06,Gary Jones,85.0,
1999-11-06,Tony Grant,89.0,
1999-11-12,Steve Yates,79.0,
1999-11-12,Scott Taylor,,90.0
1999-11-12,Andy Parkinson,90.0,
1999-11-12,Andy Thompson,,79.0
1999-11-20,Alan Mahon,72.0,
1999-11-20,Wayne Allison,85.0,
1999-11-20,Scott Taylor,63.0,
1999-11-20,Jason Koumas,,72.0
1999-11-20,Michael Black,,63.0
1999-11-20,David Kelly,,85.0
1999-11-23,Jason Koumas,,62.0
1999-11-23,Alan Mahon,62.0,
1999-11-23,Scott Taylor,16.0,
1999-11-23,David Kelly,,76.0
1999-11-23,Wayne Allison,76.0,
1999-11-23,Reuben Hazell,,16.0
1999-11-27,Joe Murphy,40.0,
1999-11-27,Alan Mahon,46.0,
1999-11-27,John Achterberg,,40.0
1999-11-27,Reuben Hazell,,46.0
1999-11-30,Joe Murphy,83.0,
1999-11-30,Eric Nixon,,83.0
1999-11-30,Scott Taylor,62.0,
1999-11-30,Michael Black,,83.0
1999-11-30,Jason Koumas,,62.0
1999-11-30,Alan Mahon,83.0,
1999-12-04,Graham Allen,,73.0
1999-12-04,Wayne Allison,45.0,
1999-12-04,Scott Taylor,,45.0
1999-12-04,David Kelly,50.0,
1999-12-04,Michael Black,73.0,50.0
1999-12-11,David Kelly,87.0,
1999-12-11,Scott Taylor,,87.0
1999-12-14,Jason Koumas,,89.0
1999-12-14,John Achterberg,,60.0
1999-12-14,Graham Allen,,82.0
1999-12-14,Alan Mahon,82.0,
1999-12-14,Scott Taylor,89.0,
1999-12-14,Joe Murphy,60.0,
1999-12-17,David Kelly,84.0,
1999-12-17,Graham Allen,,65.0
1999-12-17,Jason Koumas,,84.0
1999-12-17,Scott Taylor,,84.0
1999-12-17,Alan Morgan,84.0,
1999-12-17,Alan Mahon,65.0,
1999-12-26,Stephen Frail,,68.0
1999-12-26,Nick Henry,68.0,
1999-12-26,Jason Koumas,,68.0
1999-12-26,Graham Allen,68.0,
1999-12-26,Scott Taylor,,89.0
1999-12-26,Alan Mahon,89.0,
1999-12-28,Steve Yates,,82.0
1999-12-28,Reuben Hazell,82.0,
1999-12-28,Gareth Roberts,86.0,
1999-12-28,Nick Henry,80.0,
1999-12-28,Alan Mahon,,80.0
1999-12-28,Alan Morgan,,86.0
2000-01-03,David Kelly,67.0,
2000-01-03,Steve Yates,67.0,
2000-01-03,Stephen Frail,,67.0
2000-01-03,Scott Taylor,,67.0
2000-01-08,Stephen Frail,,90.0
2000-01-08,David Kelly,79.0,
2000-01-08,Scott Taylor,,79.0
2000-01-08,Jason Koumas,50.0,
2000-01-08,Andy Parkinson,90.0,
2000-01-08,Alan Mahon,,50.0
2000-01-12,Stephen Frail,,87.0
2000-01-12,Scott Taylor,87.0,
2000-01-15,Scott Taylor,64.0,
2000-01-15,Jason Koumas,,75.0
2000-01-15,Alan Mahon,75.0,
2000-01-15,Michael Black,,64.0
2000-01-15,Steve Yates,64.0,
2000-01-15,Nick Henry,,64.0
2000-01-22,Michael Black,78.0,
2000-01-22,Gary Jones,,78.0
2000-01-22,Stephen Frail,81.0,
2000-01-22,Scott Taylor,88.0,
2000-01-22,Georges Santos,,88.0
2000-01-22,Jason Koumas,,81.0
2000-01-26,David Kelly,84.0,
2000-01-26,Andy Thompson,88.0,
2000-01-26,Alan Mahon,86.0,
2000-01-26,Michael Black,,84.0
2000-01-26,Jason Koumas,,86.0
2000-01-26,Graham Allen,,88.0
2000-01-29,Scott Taylor,59.0,
2000-01-29,Gary Jones,68.0,
2000-01-29,Alan Morgan,,68.0
2000-01-29,David Kelly,,59.0
2000-02-05,Jason Koumas,,78.0
2000-02-05,David Kelly,,71.0
2000-02-05,Gary Jones,78.0,
2000-02-05,Andy Parkinson,83.0,
2000-02-05,Scott Taylor,71.0,
2000-02-05,Michael Black,,83.0
2000-02-11,Alan Mahon,74.0,
2000-02-11,Gary Jones,,74.0
2000-02-16,Andy Parkinson,76.0,
2000-02-16,Gareth Roberts,,78.0
2000-02-16,Michael Black,,76.0
2000-02-16,Andy Thompson,78.0,
2000-02-16,Alan Mahon,84.0,
2000-02-16,Lee Jones,,84.0
2000-02-20,Alan Morgan,,52.0
2000-02-20,Scott Taylor,,32.0
2000-02-20,Gareth Roberts,89.0,
2000-02-20,Andy Thompson,,89.0
2000-02-20,Andy Parkinson,32.0,
2000-02-20,Alan Mahon,52.0,
2000-02-27,Steve Yates,,66.0
2000-02-27,Andy Parkinson,66.0,
2000-03-01,Scott Taylor,70.0,
2000-03-01,Jason Koumas,,70.0
2000-03-04,Alan Morgan,,83.0
2000-03-04,Michael Black,,46.0
2000-03-04,Lee Jones,,89.0
2000-03-04,Scott Taylor,46.0,
2000-03-04,David Kelly,83.0,
2000-03-04,Alan Mahon,89.0,
2000-03-07,Jason Koumas,,72.0
2000-03-07,Nick Henry,75.0,
2000-03-07,Michael Black,55.0,
2000-03-07,Alan Mahon,72.0,
2000-03-07,Lee Jones,,55.0
2000-03-07,Alan Morgan,,75.0
2000-03-11,Lee Jones,,64.0
2000-03-11,Alan Mahon,87.0,
2000-03-11,Alan Morgan,,87.0
2000-03-11,Jason Koumas,64.0,
2000-03-18,Lee Jones,,60.0
2000-03-18,Alan Mahon,75.0,
2000-03-18,David Kelly,87.0,
2000-03-18,Richard Hinds,,75.0
2000-03-18,Scott Taylor,,87.0
2000-03-18,Jason Koumas,60.0,
2000-03-22,Alan Morgan,54.0,
2000-03-22,Michael Black,,54.0
2000-03-22,Jason Koumas,,76.0
2000-03-22,Andy Parkinson,76.0,
2000-03-25,Steve Yates,32.0,
2000-03-25,Jason Koumas,55.0,
2000-03-25,David Kelly,86.0,
2000-03-25,Michael Black,,86.0
2000-03-25,Scott Taylor,,55.0
2000-03-25,Alan Morgan,,32.0
2000-04-01,Eric Nixon,,23.0
2000-04-01,John Achterberg,23.0,
2000-04-09,Alan Mahon,,56.0
2000-04-09,Alan Morgan,56.0,
2000-04-09,Gary Jones,,56.0
2000-04-09,Scott Taylor,56.0,
2000-04-15,Andy Parkinson,76.0,
2000-04-15,Nick Henry,80.0,
2000-04-15,Paul Aldridge,,80.0
2000-04-15,Iain Hume,,76.0
2000-04-15,Gareth Roberts,33.0,
2000-04-15,Scott Taylor,,33.0
2000-04-18,Reuben Hazell,46.0,
2000-04-18,Graham Allen,,46.0
2000-04-22,Richard Hinds,87.0,
2000-04-22,Gary Jones,61.0,
2000-04-22,Iain Hume,,87.0
2000-04-22,Paul Aldridge,,87.0
2000-04-22,Michael Black,,61.0
2000-04-22,Andy Parkinson,87.0,
2000-04-29,Michael Black,,71.0
2000-04-29,Scott Taylor,,71.0
2000-04-29,Paul Aldridge,,64.0
2000-04-29,Andy Parkinson,71.0,
2000-04-29,Alan Morgan,64.0,
2000-04-29,David Kelly,71.0,
2000-05-07,Iain Hume,,74.0
2000-05-07,Paul Aldridge,,58.0
2000-05-07,Richard Hinds,58.0,
2000-05-07,Michael Black,58.0,
2000-05-07,Scott Taylor,74.0,
2000-05-07,Alan Morgan,,58.0
2000-08-12,Scott Taylor,89.0,
2000-08-12,Richard Hinds,,29.0
2000-08-12,Paul Aldridge,,89.0
2000-08-12,Nick Henry,29.0,
2000-08-19,Richard Hinds,,89.0
2000-08-19,Nick Henry,89.0,
2000-08-22,Andy Parkinson,,72.0
2000-08-22,Richard Hinds,,82.0
2000-08-22,Stuart Barlow,,72.0
2000-08-22,Paul Rideout,72.0,
2000-08-22,Scott Taylor,72.0,
2000-08-22,Wayne Gill,82.0,
2000-08-26,Nick Henry,61.0,
2000-08-26,Scott Taylor,72.0,
2000-08-26,Jason Koumas,,64.0
2000-08-26,Andy Parkinson,,61.0
2000-08-26,Stuart Barlow,,72.0
2000-08-26,Wayne Gill,64.0,
2000-08-28,Andy Parkinson,,56.0
2000-08-28,Scott Taylor,78.0,
2000-08-28,Wayne Gill,85.0,
2000-08-28,Stuart Barlow,,78.0
2000-08-28,Richard Hinds,,85.0
2000-08-28,Jason Koumas,56.0,
2000-09-01,Wayne Gill,70.0,
2000-09-01,Jason Koumas,,70.0
2000-09-01,Andy Parkinson,,50.0
2000-09-01,Paul Rideout,50.0,
2000-09-06,Stuart Barlow,,61.0
2000-09-06,Jason Koumas,,71.0
2000-09-06,Paul Rideout,59.0,
2000-09-06,Andy Parkinson,61.0,
2000-09-06,Richard Hinds,71.0,
2000-09-06,Wayne Allison,,59.0
2000-09-09,Stuart Barlow,,65.0
2000-09-09,Scott Taylor,65.0,
2000-09-12,Stuart Barlow,,82.0
2000-09-12,Scott Taylor,66.0,
2000-09-12,Andy Parkinson,,66.0
2000-09-12,Nick Henry,82.0,
2000-09-12,Sean Flynn,90.0,
2000-09-12,Alan Morgan,,90.0
2000-09-16,Wayne Gill,,81.0
2000-09-16,Jason Koumas,,81.0
2000-09-16,Nick Henry,81.0,
2000-09-16,Reuben Hazell,,45.0
2000-09-16,Andy Parkinson,81.0,
2000-09-16,Richard Hinds,45.0,
2000-09-19,Nick Henry,36.0,
2000-09-19,Andy Parkinson,68.0,
2000-09-19,Wayne Gill,,36.0
2000-09-19,Reuben Hazell,77.0,
2000-09-19,Richard Hinds,,77.0
2000-09-19,Stuart Barlow,,68.0
2000-09-23,Sean Flynn,87.0,
2000-09-23,Stuart Barlow,,79.0
2000-09-23,Andy Parkinson,,68.0
2000-09-23,Alan Morgan,,87.0
2000-09-23,Scott Taylor,68.0,
2000-09-23,Nick Henry,79.0,
2000-09-26,Nick Henry,82.0,
2000-09-26,Andy Parkinson,,82.0
2000-09-26,Richard Hinds,,66.0
2000-09-26,Paul Rideout,66.0,
2000-09-30,Wayne Gill,54.0,
2000-09-30,Andy Parkinson,,45.0
2000-09-30,Paul Rideout,80.0,
2000-09-30,Nick Henry,45.0,
2000-09-30,Jason Koumas,,80.0
2000-09-30,Stuart Barlow,,54.0
2000-10-06,Jason Koumas,,16.0
2000-10-06,Paul Rideout,16.0,
2000-10-14,Dave Challinor,,61.0
2000-10-14,Graham Allen,61.0,
2000-10-14,Stuart Barlow,60.0,
2000-10-14,Andy Parkinson,70.0,
2000-10-14,Wayne Allison,,60.0
2000-10-14,Scott Taylor,,70.0
2000-10-17,Andy Parkinson,80.0,
2000-10-17,Scott Taylor,,80.0
2000-10-21,Wayne Gill,,63.0
2000-10-21,Stuart Barlow,,59.0
2000-10-21,Paul Rideout,63.0,
2000-10-21,Jason Koumas,74.0,
2000-10-21,Andy Parkinson,59.0,
2000-10-21,Alan Morgan,,74.0
2000-10-25,Wayne Allison,69.0,
2000-10-25,Dave Challinor,,65.0
2000-10-25,Steve Yates,65.0,
2000-10-25,Scott Taylor,,69.0
2000-10-28,Andy Parkinson,,76.0
2000-10-28,Stuart Barlow,76.0,
2000-10-31,Des Hamilton,19.0,
2000-10-31,Stuart Barlow,50.0,
2000-10-31,Wayne Gill,,115.0
2000-10-31,Wayne Allison,,19.0
2000-10-31,Scott Taylor,115.0,
2000-10-31,Andy Parkinson,,50.0
2000-11-04,Reuben Hazell,87.0,
